ENROLLMENT_ID,PROBLEM,VIDEO,ACCESS1,WIKI,DISCUSSION,PAGE_CLOSE,NAVIGATE,LABLE
159307,0,7,27,0,0,16,7,1
159308,0,2,7,1,0,4,4,1
159310,0,1,3,0,0,1,3,1
159312,0,0,3,0,0,1,3,1
159313,2,2,7,0,0,3,2,1
159314,0,1,2,0,0,1,2,1
159315,0,0,0,0,0,0,2,1
159316,0,3,12,0,0,2,1,0
159317,0,3,7,1,0,1,4,1
159326,0,2,4,0,0,0,3,1
159327,6,2,9,6,5,3,12,1
159331,0,1,2,1,2,1,4,1
159333,1,2,5,0,0,2,2,1
159334,0,1,7,0,2,2,5,0
159335,3,1,3,0,0,1,1,1
159336,0,0,0,0,0,0,1,1
159338,48,1,21,3,7,12,15,1
159340,1,1,3,0,0,1,3,1
159341,0,0,0,0,0,0,4,1
159343,0,3,12,9,9,5,11,1
159344,13,3,13,1,13,3,9,1
159345,0,46,78,0,0,16,3,1
159346,0,0,0,1,0,0,6,1
159348,0,1,2,0,0,1,2,1
159349,0,0,0,0,2,0,5,1
159350,0,1,11,1,0,3,8,1
159352,0,3,5,0,0,4,3,1
159353,0,0,0,0,0,0,3,1
159355,0,0,0,0,0,0,1,1
159356,0,0,2,0,0,1,4,1
159357,0,1,3,0,0,1,2,1
159358,0,3,17,1,6,6,8,0
159359,8,3,9,0,0,3,8,1
159362,0,1,2,0,0,1,2,1
159363,0,1,2,0,0,1,3,1
159364,0,1,1,0,0,1,2,0
159365,0,1,2,0,0,1,2,1
159369,4,6,35,1,5,11,7,1
159370,0,0,0,0,0,0,2,1
159371,0,1,3,0,0,0,3,1
159372,0,0,0,0,0,0,2,1
159375,0,0,0,0,0,0,1,1
159376,0,0,0,0,0,0,1,1
159378,0,1,16,1,1,0,6,1
159380,0,0,0,0,0,0,2,1
159381,0,1,3,0,0,1,4,1
159382,1,2,15,5,14,4,13,1
159383,0,2,5,0,0,3,2,1
159386,0,1,2,0,0,1,1,1
159388,26,6,13,0,0,5,4,1
159389,0,3,11,0,0,5,1,1
159390,0,0,2,0,0,0,1,1
159392,0,0,0,0,0,0,1,1
159394,0,0,0,0,0,0,1,1
159395,0,0,0,0,0,0,2,1
159396,0,3,10,1,6,2,5,1
159402,0,1,2,0,0,1,2,1
159403,7,13,21,0,0,14,3,1
159404,0,1,2,0,1,1,5,1
159405,7,3,12,0,0,1,4,1
159407,0,0,0,0,0,0,1,1
159410,0,0,0,0,0,0,1,1
159412,0,0,2,0,0,0,3,1
159415,0,0,0,0,0,0,1,1
159418,0,1,5,0,0,1,1,1
159419,11,13,39,6,33,21,34,1
159421,0,0,5,0,2,2,3,1
159422,0,1,4,4,0,2,9,1
159424,0,2,5,0,4,3,5,1
159428,0,0,0,0,0,0,1,1
159430,0,3,8,0,0,5,2,1
159432,0,1,2,1,1,1,3,1
159433,0,1,4,0,0,2,4,1
159434,0,2,8,1,4,5,15,1
159435,0,4,45,0,0,4,15,1
159436,0,0,2,0,0,0,3,1
159437,4,3,11,0,0,5,5,1
159438,0,1,3,0,0,1,2,1
159439,33,5,18,0,0,6,2,1
159440,0,0,2,0,0,1,2,1
159441,0,0,2,0,0,0,4,1
159446,1,6,12,0,0,4,3,1
159447,0,2,3,0,0,0,2,1
159452,1,6,20,0,2,8,5,1
159453,0,3,5,0,1,2,2,1
159455,0,0,0,1,3,0,8,1
159456,4,6,24,0,0,10,8,0
159458,0,4,13,2,1,4,5,1
159460,0,3,8,0,0,1,2,1
159461,0,3,7,1,0,2,3,1
159463,0,0,0,1,1,0,3,1
159466,0,1,2,0,0,0,2,1
159467,0,0,3,0,0,1,1,1
159468,11,4,12,1,18,4,11,1
159469,0,1,1,0,0,1,2,1
159471,8,2,11,1,1,4,9,1
159472,0,2,5,0,0,2,1,1
159477,0,1,1,0,0,1,2,1
159478,7,1,3,0,0,1,3,1
159479,0,5,12,3,7,3,6,1
159481,0,1,8,1,3,4,7,1
159483,0,3,3,1,5,1,6,1
159484,0,0,0,0,0,0,1,1
159485,0,0,3,1,2,0,8,1
159486,0,0,0,0,0,0,1,1
159487,0,1,4,2,9,2,9,1
159488,0,0,0,2,1,0,4,1
159489,27,35,85,0,1,19,3,0
159491,0,1,2,0,0,1,2,1
159496,0,3,7,0,0,1,2,1
159497,0,0,30,0,0,18,3,1
159498,0,1,2,1,1,1,5,1
159502,0,2,5,0,0,3,2,1
159503,0,2,5,0,0,1,1,1
159504,0,2,3,0,0,1,5,1
159505,6,0,10,1,17,4,8,1
159506,0,0,0,0,0,0,1,1
159513,0,1,3,0,0,1,1,1
159515,5,10,17,0,3,3,3,1
159517,0,1,2,0,6,1,2,1
159518,0,0,0,0,0,0,1,1
159520,0,0,3,0,0,1,1,1
159522,2,1,8,0,0,3,5,1
159524,0,1,3,0,0,2,3,1
159525,0,1,2,0,0,1,2,0
159527,0,0,8,0,0,1,7,1
159528,0,1,1,0,0,1,3,1
159530,9,2,11,1,1,3,6,1
159534,3,1,6,3,7,2,3,1
159538,33,22,96,3,14,25,32,1
159540,0,0,0,0,0,0,1,1
159541,0,3,5,0,3,4,5,1
159542,0,3,6,1,1,4,6,1
159545,0,2,3,0,0,1,2,1
159546,0,3,8,2,5,3,9,1
159549,0,0,0,0,0,0,1,1
159553,0,3,8,0,2,5,7,1
159554,0,1,2,0,0,1,5,1
159556,0,11,30,0,0,19,1,1
159557,0,1,3,0,0,1,4,1
159558,0,1,2,0,0,1,2,1
159561,0,1,3,0,0,1,7,1
159562,0,1,2,1,5,1,5,1
159563,0,0,4,0,0,0,1,1
159565,4,4,22,2,4,6,22,0
159567,0,1,2,0,0,1,2,1
159572,0,4,11,0,0,3,1,1
159573,0,1,2,0,3,1,2,1
159576,0,4,8,0,0,4,4,1
159577,0,0,0,0,0,0,1,1
159579,0,3,5,0,0,2,3,1
159580,0,2,5,1,2,3,7,1
159581,9,2,8,0,3,2,8,1
159583,0,1,2,1,3,1,5,1
159585,0,2,48,0,0,4,20,1
159586,10,5,19,1,12,8,12,1
159589,0,1,7,0,0,3,2,1
159592,0,0,0,0,0,0,1,1
159593,0,0,0,0,0,0,1,1
159594,0,0,2,0,0,0,2,1
159595,0,1,3,0,0,1,1,1
159598,0,3,7,0,0,3,1,1
159599,58,24,78,1,0,27,18,0
159602,0,0,0,0,0,0,1,1
159603,2,1,4,0,0,1,1,1
159604,1,3,12,0,0,4,8,1
159605,0,1,7,0,0,0,6,1
159606,0,1,3,0,0,1,3,1
159608,0,18,37,3,9,9,16,1
159609,0,0,0,0,1,0,1,1
159610,22,2,16,0,6,5,5,1
159611,0,1,6,0,1,0,5,1
159612,0,5,6,1,1,2,4,1
159613,3,2,8,0,3,3,8,1
159615,0,1,2,2,13,1,7,1
159616,2,1,3,0,1,1,4,1
159618,0,0,0,0,0,0,1,1
159619,2,2,10,1,7,1,5,1
159620,0,0,2,0,0,0,1,1
159622,0,2,3,0,0,2,2,1
159623,0,3,10,1,1,6,6,1
159625,0,2,5,1,1,1,5,1
159626,48,1,34,1,21,10,16,1
159627,0,1,2,0,0,1,2,1
159628,0,1,19,0,0,2,3,1
159629,0,0,2,0,1,0,2,1
159631,0,2,6,0,0,1,2,1
159632,0,2,6,0,0,4,4,1
159634,32,9,33,0,7,9,6,1
159635,0,4,8,0,0,4,16,1
159637,0,1,2,0,0,1,1,1
159639,0,2,4,0,0,3,5,1
159641,0,2,14,0,0,4,1,1
159643,11,2,9,0,2,3,6,1
159644,0,4,19,1,19,5,17,1
159645,0,4,10,1,0,4,7,1
159648,11,3,7,0,0,3,7,1
159652,18,4,10,0,0,4,6,1
159654,0,0,2,0,0,0,1,1
159657,2,4,17,1,1,5,7,1
159658,1,3,6,0,4,1,3,1
159661,0,2,4,0,0,1,1,1
159664,0,2,4,0,0,1,3,1
159665,17,1,3,0,0,2,6,1
159667,48,12,51,0,2,11,6,1
159669,0,0,0,0,0,0,1,1
159670,0,0,0,0,0,0,1,1
159672,0,2,5,0,0,2,2,1
159673,0,1,2,0,0,1,2,1
159674,0,0,0,0,0,0,1,1
159675,0,0,0,0,0,0,1,1
159676,14,21,29,0,1,16,2,1
159679,0,2,3,0,0,1,3,1
159681,0,0,0,0,3,0,6,1
159683,0,1,4,0,0,0,1,1
159684,1,1,3,0,0,1,3,1
159686,0,1,2,0,0,1,3,1
159687,0,2,7,0,0,4,7,1
159688,0,0,0,0,0,0,1,1
159690,9,4,12,1,2,3,9,1
159691,18,3,10,1,5,3,7,0
159695,0,3,4,0,2,3,2,1
159697,0,0,0,0,0,0,1,1
159698,0,1,6,2,7,3,12,1
159699,4,4,10,1,1,6,8,1
159700,0,0,2,0,0,1,1,1
159702,2,1,10,1,0,3,8,1
159703,0,3,10,0,12,5,2,1
159704,4,5,13,0,0,4,1,1
159707,0,1,4,0,0,1,3,1
159708,0,2,3,0,0,2,2,1
159710,0,0,0,0,0,0,1,1
159712,0,0,2,0,0,0,3,1
159713,0,1,3,0,3,1,4,1
159715,0,10,29,4,0,14,9,0
159716,0,2,5,0,0,3,3,1
159717,0,1,5,2,32,3,12,1
159719,0,0,0,0,0,0,1,1
159721,0,2,4,0,0,2,2,1
159722,0,1,2,1,1,1,5,1
159723,0,0,0,0,0,0,1,1
159724,4,1,4,1,0,1,3,1
159725,0,1,2,0,0,1,1,1
159728,0,0,0,0,0,0,1,1
159730,0,0,0,0,0,0,1,1
159732,0,4,21,0,19,8,17,1
159733,0,4,14,1,0,7,7,1
159734,0,0,0,0,0,0,3,1
159735,9,2,10,1,1,4,5,1
159738,0,1,2,0,0,1,3,1
159740,0,0,0,0,0,0,1,1
159741,1,3,20,4,33,8,13,0
159742,0,2,6,0,0,0,3,1
159743,2,5,26,2,17,12,17,1
159744,4,10,45,1,10,21,14,0
159745,0,0,0,0,0,0,3,1
159749,0,0,0,0,0,0,1,1
159752,31,10,44,0,7,11,8,1
159753,6,1,11,1,0,4,12,1
159754,0,0,0,0,0,0,2,1
159757,6,4,7,0,0,4,4,1
159758,0,1,2,0,0,0,1,1
159759,2,1,61,1,4,14,10,1
159760,0,5,14,4,1,5,12,1
159761,0,0,9,1,2,2,6,1
159762,0,0,0,0,0,0,1,1
159763,0,0,0,0,0,0,1,1
159765,0,0,0,0,0,0,1,1
159766,0,1,2,0,0,1,1,1
159768,0,5,11,1,0,3,7,1
159774,12,3,11,0,0,4,7,1
159775,0,0,3,0,0,0,1,1
159776,0,1,2,0,0,0,1,1
159777,10,14,40,1,3,20,14,1
159778,30,6,24,1,3,3,8,1
159779,0,4,19,0,0,8,6,1
159780,0,1,3,1,1,1,5,1
159781,5,2,6,1,9,1,6,1
159784,0,1,2,0,0,1,1,0
159785,12,2,24,2,49,10,17,1
159787,0,4,8,0,0,1,1,1
159788,0,1,2,0,0,1,2,1
159789,3,4,8,0,0,3,4,1
159790,15,5,9,0,0,6,1,1
159792,0,4,10,0,0,1,3,1
159793,32,78,128,0,2,35,8,0
159794,0,0,0,0,0,0,1,1
159795,1,2,4,0,0,1,1,1
159796,0,1,2,1,1,1,5,1
159797,0,0,0,0,0,0,1,1
159800,1,3,9,5,25,3,8,1
159801,0,2,7,0,0,2,1,1
159806,0,0,0,0,0,0,1,1
159807,9,1,8,1,9,3,5,1
159810,16,2,9,2,5,2,9,1
159812,3,3,6,0,0,4,1,0
159813,1,1,7,0,4,3,3,1
159814,1,3,113,0,0,3,5,1
159816,0,2,3,0,0,2,3,1
159817,6,1,3,0,3,1,6,1
159818,7,2,7,1,19,3,10,1
159819,10,3,14,0,0,5,3,1
159820,5,2,11,0,1,3,6,1
159821,0,0,0,0,0,0,1,1
159823,2,2,5,0,0,1,1,1
159824,0,0,0,0,0,0,3,1
159825,0,0,0,0,0,0,1,1
159827,0,1,3,0,0,1,3,1
159828,0,1,3,0,3,1,5,1
159829,0,1,2,0,0,1,1,1
159830,0,0,9,0,0,0,3,1
159831,0,4,28,1,3,11,7,1
159832,0,2,5,1,1,4,5,1
159836,12,5,11,0,0,2,1,1
159838,0,0,0,0,0,0,1,1
159839,0,1,3,2,4,1,7,1
159840,0,0,0,1,0,0,4,1
159842,0,0,0,0,0,0,1,0
159843,0,2,18,1,21,7,10,1
159847,1,1,8,0,1,4,7,1
159848,1,1,5,1,1,2,5,1
159849,0,1,2,0,0,1,1,1
159850,4,0,8,1,6,3,4,1
159852,0,1,6,0,0,0,1,1
159853,0,0,0,0,0,0,1,1
159854,0,0,21,0,2,1,2,1
159855,25,2,7,0,0,2,5,0
159858,15,2,7,2,17,3,8,1
159859,3,4,17,0,8,7,8,1
159860,4,3,9,0,1,2,1,1
159861,0,1,2,0,0,1,2,1
159862,4,5,9,1,2,1,4,1
159863,2,1,7,0,9,2,5,1
159866,0,2,10,0,0,3,2,1
159867,0,0,0,0,0,0,1,1
159868,0,1,3,1,3,1,10,1
159869,0,2,5,1,0,3,3,1
159871,4,7,19,0,0,8,5,1
159872,9,1,6,2,3,0,7,1
159874,8,2,39,0,0,14,4,1
159877,0,1,2,1,2,1,4,1
159878,2,2,9,1,2,4,8,1
159879,0,0,2,0,0,0,5,1
159880,0,12,21,0,32,9,4,1
159881,0,0,0,1,2,0,4,1
159884,5,3,9,2,5,1,8,0
159885,6,2,8,1,0,2,8,1
159886,0,1,2,0,0,1,3,1
159887,14,3,15,1,3,0,9,1
159889,0,1,2,0,0,1,1,1
159892,0,0,3,0,0,0,2,1
159895,0,1,2,0,0,1,4,0
159898,0,1,2,0,1,1,3,1
159901,0,2,3,0,0,2,1,1
159906,0,0,11,0,0,0,1,1
159907,0,0,0,0,0,0,1,1
159908,19,1,8,0,0,2,5,1
159913,0,0,0,0,0,0,1,1
159916,4,4,15,4,0,7,9,1
159917,1,1,8,0,0,3,3,1
159918,0,0,0,0,0,0,1,1
159921,0,0,0,0,0,0,3,1
159924,19,1,3,0,0,1,1,1
159925,20,3,24,0,1,10,4,1
159926,0,0,6,1,0,1,13,1
159927,0,1,1,0,0,1,5,1
159931,0,1,1,0,0,1,2,1
159932,0,1,2,1,5,1,5,1
159933,0,1,3,1,0,1,3,1
159935,0,5,9,1,1,5,8,1
159936,0,1,2,0,0,1,2,1
159938,0,9,12,0,0,6,1,1
159939,9,1,6,2,2,3,10,1
159940,10,2,12,2,3,6,13,0
159941,0,1,2,0,0,1,3,1
159942,0,0,2,0,23,0,8,1
159944,4,4,12,0,7,7,3,1
159946,0,2,5,0,0,3,1,1
159948,0,0,0,0,0,0,1,1
159949,0,0,11,1,1,1,7,1
159950,2,1,6,1,8,3,6,1
159952,2,3,8,3,10,1,9,1
159955,0,1,3,0,0,1,1,1
159957,0,1,7,2,2,4,8,1
159958,0,0,0,0,0,0,1,1
159962,0,0,3,1,0,1,4,1
159963,0,0,2,0,0,0,1,1
159964,24,3,38,10,79,5,18,1
159968,0,2,6,0,6,2,3,1
159976,4,1,3,0,0,1,2,1
159977,0,2,22,0,0,4,6,1
159978,0,0,2,0,0,1,2,1
159981,0,1,2,0,0,1,1,1
159982,6,1,11,1,4,2,6,1
159983,0,1,4,0,0,2,2,1
159984,0,1,2,0,0,0,4,1
159986,0,1,2,0,3,1,3,1
159987,0,2,3,0,0,2,4,1
159989,0,0,4,1,0,0,7,1
159991,0,1,2,0,0,1,2,1
159994,2,3,12,1,3,4,9,1
159995,0,0,0,0,0,0,1,1
159997,0,0,8,3,2,3,10,1
159998,0,2,3,0,1,2,1,1
160000,0,1,2,0,0,1,2,1
160001,9,2,8,1,5,3,6,1
160007,0,0,0,0,0,0,1,1
160009,0,1,3,0,0,1,1,1
160010,0,4,17,0,0,6,9,1
160012,24,2,15,0,1,4,7,1
160013,0,0,2,1,0,0,4,1
160014,11,3,10,1,1,5,7,1
160015,1,5,15,1,2,7,13,1
160016,0,0,2,0,0,1,1,1
160017,0,0,0,0,0,0,1,1
160018,0,0,0,0,0,0,1,1
160022,8,0,24,1,4,0,10,1
160023,0,0,0,0,0,0,1,1
160024,0,1,5,0,2,2,4,1
160026,13,1,3,0,6,1,3,1
160027,0,0,0,0,0,0,1,1
160028,0,3,7,0,0,3,3,1
160029,0,1,2,1,1,1,3,1
160030,0,3,4,0,0,3,2,1
160031,0,1,3,0,0,1,1,1
160033,3,2,6,0,0,3,1,1
160035,0,1,1,0,1,1,2,1
160036,0,4,9,0,0,1,2,1
160037,0,2,4,1,1,1,6,1
160038,0,1,2,0,0,1,1,1
160040,0,1,5,1,0,2,2,1
160042,0,2,5,0,0,3,4,0
160047,0,2,3,0,0,2,3,1
160048,0,0,19,3,4,1,14,1
160049,0,1,2,0,0,1,1,1
160050,28,18,72,3,15,16,8,1
160051,3,2,10,1,1,0,9,1
160052,0,2,2,0,0,2,6,1
160053,0,9,30,1,3,11,9,0
160054,0,2,5,0,0,1,2,1
160055,0,5,18,0,0,8,5,1
160056,0,5,11,1,3,3,5,1
160058,0,1,6,0,0,0,1,1
160061,0,2,3,0,0,2,1,1
160063,10,1,4,0,4,1,4,1
160065,0,1,2,0,0,1,1,1
160067,4,1,6,1,0,3,4,1
160069,0,0,2,0,0,1,2,1
160070,0,2,5,1,23,1,5,1
160072,0,1,2,0,0,1,3,1
160073,0,0,0,0,0,0,1,1
160077,48,2,57,0,0,19,3,1
160078,0,1,2,1,1,1,6,0
160079,0,0,0,0,0,0,2,1
160080,3,2,7,0,0,1,2,1
160081,0,0,0,0,0,0,2,1
160083,0,2,5,0,0,3,3,1
160084,0,0,0,1,1,0,3,1
160085,0,1,3,0,0,1,1,1
160087,6,9,27,0,2,6,2,1
160089,0,1,4,1,4,2,6,1
160090,15,12,21,1,0,8,7,1
160091,4,3,16,0,0,3,7,1
160094,0,1,5,0,2,2,4,0
160095,0,0,0,0,0,0,1,1
160096,1,3,12,2,1,5,10,1
160098,0,1,2,0,0,1,1,1
160099,11,2,37,0,0,8,7,1
160100,0,1,20,1,0,4,6,1
160101,0,3,6,0,1,1,5,1
160103,4,7,12,0,0,8,2,1
160105,0,0,6,1,1,0,4,1
160108,54,0,7,0,0,2,5,0
160109,0,2,5,1,0,1,4,0
160111,0,1,2,0,0,1,2,1
160114,0,2,4,0,0,1,3,1
113808,0,0,2,0,0,1,4,1
113809,0,0,0,0,0,0,1,1
113813,0,0,0,0,0,0,1,1
113814,0,0,0,0,0,0,1,1
113816,0,0,0,0,0,0,1,1
113818,26,6,81,0,17,11,17,0
113820,0,0,0,0,0,0,2,1
113821,10,15,48,1,0,36,17,1
113823,20,27,105,1,51,59,50,0
113824,40,28,131,1,105,62,71,0
113825,20,11,83,0,14,3,20,0
113827,0,6,10,0,0,7,15,1
113828,63,0,155,2,53,15,65,0
113832,0,0,0,0,0,0,6,1
113833,28,28,82,1,14,54,14,1
113835,32,3,126,4,2,14,33,0
113836,0,1,5,0,0,4,4,1
113838,20,26,94,6,17,53,44,0
113840,49,27,120,0,19,66,41,1
113841,54,19,159,0,1,36,53,0
113843,2,2,10,0,1,7,4,1
113844,0,1,2,0,0,1,1,1
113845,0,1,2,0,0,1,1,1
113846,58,16,59,0,0,25,7,1
113847,18,0,6,0,0,5,1,1
113849,24,4,26,2,113,14,41,0
113850,0,0,0,0,0,0,2,1
113851,15,1,14,0,0,10,4,0
113852,34,23,70,3,28,32,19,0
113854,32,37,106,1,2,83,12,0
113855,37,7,120,0,14,12,42,0
113857,9,9,13,0,0,12,2,1
113860,12,17,71,2,6,40,14,0
113861,8,3,100,0,0,4,13,0
113862,0,1,2,0,0,1,2,1
113865,40,49,171,0,0,94,33,0
113866,0,10,34,0,0,17,9,0
113868,0,1,9,0,0,5,6,1
113870,0,0,0,0,0,0,2,1
113871,0,0,0,0,0,0,1,1
113875,8,24,63,0,2,32,7,1
113877,76,51,172,21,20,27,96,0
113878,22,34,151,1,1,68,30,1
113880,18,1,75,0,3,6,28,0
113882,34,25,86,0,2,40,17,0
113885,0,0,0,0,0,0,2,1
113887,8,10,42,2,0,26,14,1
113888,0,0,0,0,0,0,2,1
113889,14,14,48,0,0,24,10,1
113894,16,28,76,0,0,50,17,0
113897,3,6,28,1,0,7,14,1
113899,20,2,81,1,0,3,11,1
113900,51,19,71,1,6,42,52,0
113901,13,20,41,0,0,35,17,0
113902,0,1,80,0,12,66,19,0
113903,0,0,0,0,0,0,2,1
113905,28,49,126,2,16,97,38,0
113906,0,0,0,0,0,0,2,0
113907,8,13,65,2,4,11,27,0
113908,7,2,58,0,17,3,12,0
113909,24,2,82,3,19,10,24,1
113910,0,0,0,0,0,0,3,1
113912,0,14,27,0,0,17,9,1
113913,35,46,156,12,112,109,54,0
113919,0,2,7,0,0,3,3,1
113920,0,0,0,0,0,0,2,1
113922,0,0,2,0,0,0,3,1
113924,0,1,2,0,0,1,2,1
113925,19,8,91,0,1,10,17,0
113928,11,5,43,2,0,14,18,1
113929,0,0,0,0,0,0,1,1
113930,12,3,72,7,25,7,39,1
113931,0,6,17,1,2,11,17,1
113933,2,5,91,1,3,6,21,1
113935,195,82,348,1,7,172,54,0
113936,0,0,0,0,0,0,1,1
113937,0,0,5,0,0,1,3,1
113939,14,0,22,0,1,15,7,1
113940,0,0,0,0,0,0,1,1
113941,71,8,454,7,218,5,52,0
113942,0,0,0,0,0,0,3,1
113943,0,8,34,0,15,26,34,0
113944,0,0,0,0,0,0,1,1
113945,0,1,3,0,0,1,2,1
113946,0,0,0,0,0,0,4,1
113947,15,15,66,0,0,40,10,1
113948,0,1,9,1,0,1,6,1
113949,4,14,20,0,0,18,2,0
113950,10,25,75,0,1,56,23,1
113951,0,1,2,0,0,1,3,0
113952,0,5,10,0,2,7,6,1
113953,0,0,0,0,0,0,1,1
113954,26,5,68,29,85,8,64,0
113956,63,21,104,1,36,59,31,0
113957,58,7,103,0,14,31,17,1
113958,41,3,130,3,3,9,42,0
113959,0,3,32,1,1,5,13,1
113962,48,0,136,9,21,43,29,0
113963,2,2,37,0,0,3,3,1
113965,0,0,0,0,0,0,2,1
113966,21,0,16,0,0,2,30,0
113967,0,0,0,0,0,0,3,1
113968,4,17,69,0,8,37,42,0
113970,59,5,167,1,2,12,31,0
113971,0,0,0,0,0,0,2,1
113972,0,0,0,0,0,0,2,1
113974,34,49,146,6,61,94,36,0
113975,23,17,33,0,23,19,55,0
113979,0,0,0,0,0,0,1,1
113980,35,22,84,1,3,56,19,0
113981,0,0,7,0,0,0,2,1
113982,2,2,19,1,1,8,8,1
113983,0,4,9,0,1,6,4,1
113984,0,0,2,0,1,0,7,1
113985,0,4,7,0,0,4,3,1
113986,5,4,31,0,6,26,8,0
113987,0,3,7,0,0,6,6,1
113989,0,0,0,0,0,0,1,1
113990,3,11,52,0,0,21,8,1
113992,0,4,13,1,0,7,7,1
113994,0,0,0,0,0,0,1,1
113996,0,2,5,3,4,3,7,1
113999,29,0,28,2,3,1,7,1
114000,0,1,17,0,0,2,6,1
114002,0,0,8,0,0,0,9,1
114003,0,5,9,0,0,8,12,0
114005,12,19,54,0,5,38,11,0
114006,8,3,24,1,1,14,12,0
114007,0,2,7,0,0,4,3,1
114011,0,0,5,5,7,0,30,1
114012,24,47,134,0,0,88,60,0
114014,52,30,106,1,3,71,35,0
114019,0,3,14,0,2,6,7,1
114021,46,19,294,5,171,30,170,0
114022,64,58,372,1,17,124,58,0
114023,2,11,30,0,0,15,7,1
114026,0,0,0,0,0,0,3,1
114027,0,0,0,0,0,0,1,1
114028,7,1,33,2,4,2,12,1
114029,0,1,6,0,0,3,5,1
114030,0,0,0,0,0,0,1,1
114031,4,1,16,0,0,1,4,1
114033,2,17,72,2,2,32,22,0
114034,4,5,7,0,0,6,3,0
114035,28,35,133,3,1,89,19,0
114036,12,5,10,0,0,1,3,1
114037,0,6,31,1,0,10,10,1
114038,0,7,16,1,0,11,11,1
114041,0,0,9,0,0,0,1,1
114042,0,0,0,0,0,0,2,1
114045,0,2,9,0,0,5,3,1
114050,40,31,125,2,33,76,47,0
114054,35,26,93,8,51,42,30,1
114056,0,0,16,3,1,11,15,1
114058,0,0,5,0,0,2,9,0
114060,0,2,9,0,0,2,3,1
114061,17,8,25,2,5,17,12,0
114064,0,0,0,0,0,0,3,1
114065,14,7,117,0,3,12,10,0
114066,43,6,3659,1,4,3,23,0
114067,0,3,9,3,0,6,8,1
114068,19,14,56,4,17,34,23,0
114075,0,0,0,0,0,0,1,1
114077,0,2,6,0,0,2,3,1
114078,10,3,93,1,15,3,12,1
114081,10,10,40,0,0,11,9,1
114082,0,0,4,1,1,0,11,1
114083,30,1,130,0,32,2,16,0
114086,0,0,0,0,0,0,1,1
114087,1,3,24,0,0,5,10,0
114088,3,13,28,0,9,22,10,1
114090,6,34,87,0,0,59,21,1
114094,8,15,91,0,0,51,26,0
114095,0,0,6,0,0,4,2,0
114097,4,8,40,0,0,16,6,1
114098,15,1,37,2,1,4,21,0
114099,0,0,1,0,0,0,7,1
114100,0,0,5,2,1,0,8,0
114101,0,1,2,0,0,1,1,1
114103,12,23,104,1,2,66,12,0
114104,0,0,0,0,0,0,1,1
114105,0,24,40,0,0,31,11,0
114106,0,0,10,2,2,3,7,1
114107,52,27,101,1,0,50,19,0
114111,15,0,21,1,6,8,12,1
114112,23,18,66,12,39,42,30,0
114113,14,2,57,0,0,7,13,0
114115,0,1,2,0,0,1,2,1
114116,70,18,173,2,1,61,18,0
114117,2,17,52,0,0,36,15,1
114118,0,0,0,0,0,0,11,1
114120,27,46,106,0,0,83,25,1
114121,13,0,11,0,0,6,6,0
114123,0,1,3,0,0,1,2,1
114124,21,4,51,3,17,10,26,0
114125,22,1,56,0,0,37,5,0
114126,0,0,0,0,0,0,2,1
114129,0,0,0,0,0,0,2,1
114131,0,0,0,0,0,0,1,1
114134,27,18,52,3,18,38,50,0
114136,34,14,44,0,15,19,14,1
114137,0,0,0,0,0,0,1,1
114139,0,1,9,0,0,1,1,1
114140,50,64,218,2,41,78,27,0
114141,4,18,53,0,4,38,7,1
114143,110,43,132,0,15,5,18,0
114145,0,0,5,2,0,3,6,1
114147,0,0,3,0,0,1,4,0
114149,2,9,30,0,0,19,11,0
114150,20,0,47,0,0,18,18,0
114151,0,7,17,0,0,3,11,1
114152,78,40,92,2,482,57,65,0
114154,17,2,79,1,1,5,15,0
114155,2,10,24,0,0,19,13,1
114156,2,0,16,0,0,9,11,0
114158,48,30,80,0,0,55,13,0
114160,0,0,0,0,0,0,1,1
114161,0,0,0,0,0,0,4,1
114162,10,2,22,0,0,4,6,1
114165,0,1,4,0,0,1,5,1
114167,6,13,84,0,0,32,13,0
114168,0,3,4,0,0,3,1,1
114170,0,0,0,0,0,0,1,1
114173,5,34,118,5,6,75,34,0
114174,0,0,0,0,0,0,1,1
114175,23,27,44,0,1,39,11,0
114177,0,0,0,0,0,0,2,1
114179,175,57,241,1,9,55,40,0
114181,0,1,3,0,0,2,2,1
114182,0,0,3,1,0,0,4,0
114184,92,18,128,0,1,18,21,0
114185,0,1,1,1,0,1,8,0
114187,32,1,73,2,45,45,27,0
114188,15,18,41,3,1,32,19,0
114191,0,0,3,0,0,2,2,1
114194,23,24,57,0,0,35,13,0
114195,0,9,34,0,0,12,4,1
114196,14,9,21,0,0,18,7,1
114197,0,0,0,0,0,0,1,1
114198,0,0,0,0,0,0,2,0
114199,24,3,97,22,16,11,37,0
114200,0,1,4,0,0,0,2,1
114202,0,0,0,0,0,0,1,1
114203,13,2,35,0,0,5,16,1
114205,2,1,20,0,1,2,7,0
114206,0,5,37,2,0,9,10,1
114209,30,8,37,1,1,28,15,0
114211,22,10,57,0,21,42,13,0
114214,0,2,17,0,3,2,4,0
114216,13,3,61,2,7,3,29,0
114217,0,0,0,0,0,0,1,1
114219,0,0,0,0,0,0,1,1
114220,0,0,0,0,0,0,1,1
114222,0,0,0,0,0,0,2,1
114224,22,1,73,13,43,2,38,0
114225,72,6,136,1,4,8,29,0
114227,0,0,0,0,0,0,1,1
